0.3342,0.3600,0.2654,0.2998,0.3506,0.4277,0.2533,0.2848,0.3473,0.4326,0.2502,0.2850,0.3346,0.4309,0.2371,0.2730,0.3234,0.4069,0.2573,0.2857,0.3297,0.4053,0.2824,0.3534,0.3392,0.5344,0.5688,0.5434,0.5258,0.6110,0.6628,0.7681,0.8166,0.7884,0.7422,0.8904,0.9494,0.8920,0.7689,0.9343,1.0000,0.9319,0.7209,0.8790,0.9492,0.8938,0.6410,0.7605,0.8204,0.8005,0.6265,0.6663,0.5398,0.5087,0.4867,0.4389
0.3421,0.3329,0.2767,0.2820,0.3012,0.3450,0.2650,0.2618,0.2857,0.3268,0.2615,0.2591,0.2683,0.3164,0.2473,0.2484,0.2601,0.2995,0.2661,0.2645,0.2770,0.3186,0.2887,0.3201,0.3416,0.4233,0.4184,0.3905,0.5431,0.5694,0.5408,0.6735,0.7850,0.8415,0.5689,0.7459,0.8935,0.9569,0.5738,0.7665,0.9319,1.0000,0.5378,0.7213,0.8843,0.9570,0.5061,0.6480,0.7760,0.8464,0.5754,0.6928,0.5486,0.3914,0.4223,0.4350
0.2309,0.3048,0.2426,0.3092,0.3875,0.4710,0.2656,0.3558,0.4767,0.6058,0.2961,0.4112,0.5514,0.7228,0.3140,0.4409,0.5969,0.7744,0.3627,0.4750,0.6097,0.7607,0.4115,0.5873,0.4823,0.5394,0.7208,0.9313,0.2818,0.3864,0.5700,0.5454,0.4775,0.3898,0.7709,0.7269,0.6095,0.4683,0.9362,0.8743,0.7209,0.5378,1.0000,0.9353,0.7708,0.5756,0.9386,0.8914,0.7686,0.6096,0.7607,0.6090,0.5970,0.8824,0.7515,0.5743
0.2284,0.2788,0.2173,0.2631,0.3227,0.3992,0.2309,0.2873,0.3743,0.4812,0.2538,0.3253,0.4177,0.5572,0.2669,0.3475,0.4523,0.5949,0.3148,0.3886,0.4854,0.6169,0.3692,0.5100,0.4560,0.4850,0.6145,0.7718,0.3261,0.4240,0.5627,0.5969,0.5774,0.5107,0.7366,0.7887,0.7448,0.6262,0.8801,0.9418,0.8790,0.7213,0.9353,1.0000,0.9339,0.7677,0.8906,0.9445,0.8994,0.7773,0.8032,0.7318,0.6602,0.7596,0.6967,0.5789
0.2334,0.2583,0.2108,0.2352,0.2720,0.3290,0.2199,0.2453,0.2971,0.3678,0.2386,0.2719,0.3191,0.4107,0.2485,0.2886,0.3445,0.4358,0.2940,0.3312,0.3872,0.4801,0.3480,0.4429,0.4384,0.4093,0.4821,0.5827,0.3657,0.4369,0.5083,0.5929,0.6361,0.6212,0.6295,0.7581,0.8130,0.7695,0.7312,0.8875,0.9492,0.8843,0.7708,0.9339,1.0000,0.9333,0.7588,0.8911,0.9482,0.9118,0.7842,0.8203,0.6965,0.6043,0.6137,0.5720
0.2456,0.2454,0.2230,0.2252,0.2386,0.2716,0.2316,0.2276,0.2475,0.2822,0.2492,0.2474,0.2568,0.3035,0.2569,0.2606,0.2756,0.3198,0.2994,0.3021,0.3208,0.3728,0.3485,0.3935,0.4316,0.3326,0.3611,0.4183,0.3899,0.4200,0.4260,0.5338,0.6273,0.6788,0.4921,0.6476,0.7795,0.8390,0.5515,0.7362,0.8938,0.9570,0.5756,0.7677,0.9333,1.0000,0.5939,0.7537,0.8906,0.9572,0.7094,0.8408,0.6942,0.4600,0.5235,0.5548
0.1703,0.2221,0.2100,0.2526,0.2989,0.3457,0.2528,0.3180,0.3998,0.4793,0.3096,0.4050,0.5106,0.6327,0.3597,0.4799,0.6157,0.7600,0.4467,0.5650,0.6990,0.8422,0.5369,0.7320,0.6442,0.3843,0.5498,0.8849,0.1999,0.2690,0.4038,0.3947,0.3583,0.3078,0.5851,0.5641,0.4935,0.4024,0.7842,0.7462,0.6410,0.5061,0.9386,0.8906,0.7588,0.5939,1.0000,0.9554,0.8418,0.6866,0.9079,0.7434,0.7686,0.9528,0.9039,0.7534
0.1713,0.2095,0.1930,0.2232,0.2601,0.3060,0.2257,0.2678,0.3300,0.4006,0.2720,0.3338,0.4072,0.5135,0.3124,0.3925,0.4887,0.6116,0.3934,0.4747,0.5752,0.7050,0.4848,0.6449,0.6069,0.3578,0.4882,0.7597,0.2295,0.2957,0.4063,0.4322,0.4255,0.3897,0.5713,0.6114,0.5890,0.5161,0.7519,0.8003,0.7605,0.6480,0.8914,0.9445,0.8911,0.7537,0.9554,1.0000,0.9557,0.8360,0.9427,0.8584,0.8262,0.8390,0.8422,0.7493
0.1832,0.2064,0.1973,0.2132,0.2364,0.2723,0.2262,0.2454,0.2840,0.3332,0.2682,0.2985,0.3374,0.4113,0.3037,0.3467,0.4009,0.4838,0.3806,0.4251,0.4862,0.5815,0.4690,0.5808,0.5926,0.3234,0.4128,0.6127,0.2628,0.3149,0.3868,0.4433,0.4739,0.4703,0.5157,0.6055,0.6459,0.6235,0.6578,0.7735,0.8204,0.7760,0.7686,0.8994,0.9482,0.8906,0.8418,0.9557,1.0000,0.9555,0.9253,0.9425,0.8635,0.7017,0.7630,0.7447
0.1927,0.1994,0.2038,0.2039,0.2120,0.2346,0.2305,0.2264,0.2420,0.2683,0.2693,0.2691,0.2771,0.3186,0.3005,0.3084,0.3252,0.3695,0.3712,0.3801,0.4042,0.4624,0.4515,0.5106,0.5653,0.2776,0.3298,0.4652,0.2846,0.3141,0.3434,0.4195,0.4842,0.5218,0.4308,0.5474,0.6434,0.6881,0.5302,0.6789,0.8005,0.8464,0.6096,0.7773,0.9118,0.9572,0.6866,0.8360,0.9555,1.0000,0.8447,0.9572,0.8479,0.5542,0.6568,0.7083
0.1508,0.1788,0.2008,0.2153,0.2308,0.2501,0.2537,0.2770,0.3096,0.3404,0.3263,0.3682,0.4075,0.4635,0.3979,0.4614,0.5235,0.5944,0.5146,0.5838,0.6583,0.7475,0.6399,0.7776,0.7811,0.2742,0.3829,0.6823,0.1815,0.2225,0.3002,0.3202,0.3239,0.3137,0.4304,0.4610,0.4605,0.4341,0.5967,0.6335,0.6265,0.5754,0.7607,0.8032,0.7842,0.7094,0.9079,0.9427,0.9253,0.8447,1.0000,0.9322,0.9570,0.8349,0.9304,0.9100
0.1516,0.1628,0.1881,0.1866,0.1898,0.2023,0.2310,0.2272,0.2376,0.2535,0.2911,0.2930,0.2982,0.3299,0.3487,0.3620,0.3788,0.4167,0.4507,0.4678,0.4955,0.5522,0.5645,0.6352,0.7040,0.2287,0.2950,0.4969,0.2028,0.2286,0.2694,0.3168,0.3556,0.3794,0.3634,0.4393,0.4986,0.5275,0.4860,0.5876,0.6663,0.6928,0.6090,0.7318,0.8203,0.8408,0.7434,0.8584,0.9425,0.9572,0.9322,1.0000,0.9581,0.6345,0.7770,0.8478
0.1386,0.1543,0.2003,0.1977,0.1956,0.1985,0.2623,0.2594,0.2635,0.2665,0.3476,0.3532,0.3527,0.3680,0.4350,0.4560,0.4684,0.4888,0.5678,0.5946,0.6203,0.6605,0.7065,0.7789,0.8484,0.2101,0.2862,0.5368,0.1604,0.1831,0.2299,0.2546,0.2728,0.2849,0.3230,0.3619,0.3890,0.4035,0.4530,0.5038,0.5398,0.5486,0.5970,0.6602,0.6965,0.6942,0.7686,0.8262,0.8635,0.8479,0.9570,0.9581,1.0000,0.7110,0.8802,0.9576
0.1840,0.2469,0.2560,0.3074,0.3535,0.3861,0.3185,0.4042,0.4914,0.5526,0.3951,0.5218,0.6417,0.7396,0.4613,0.6188,0.7718,0.8894,0.5545,0.7027,0.8464,0.9592,0.6354,0.8365,0.7102,0.3965,0.5752,0.9355,0.1812,0.2436,0.3807,0.3448,0.2946,0.2454,0.5500,0.4826,0.3944,0.3133,0.7362,0.6334,0.5087,0.3914,0.8824,0.7596,0.6043,0.4600,0.9528,0.8390,0.7017,0.5542,0.8349,0.6345,0.7110,1.0000,0.9336,0.7636
0.1623,0.2029,0.2485,0.2710,0.2860,0.2935,0.3266,0.3693,0.4056,0.4211,0.4277,0.5011,0.5521,0.5876,0.5262,0.6305,0.7093,0.7570,0.6585,0.7651,0.8525,0.9142,0.7788,0.9308,0.8801,0.2950,0.4258,0.7768,0.1595,0.1993,0.2896,0.2792,0.2589,0.2374,0.4199,0.3970,0.3588,0.3202,0.5864,0.5447,0.4867,0.4223,0.7515,0.6967,0.6137,0.5235,0.9039,0.8422,0.7630,0.6568,0.9304,0.7770,0.8802,0.9336,1.0000,0.9342
0.1476,0.1692,0.2409,0.2373,0.2286,0.2196,0.3273,0.3265,0.3214,0.3060,0.4417,0.4532,0.4424,0.4313,0.5588,0.5895,0.5903,0.5778,0.7114,0.7474,0.7611,0.7657,0.8504,0.9087,0.9582,0.2158,0.2999,0.5768,0.1448,0.1654,0.2170,0.2236,0.2263,0.2297,0.3060,0.3137,0.3163,0.3200,0.4319,0.4366,0.4389,0.4350,0.5743,0.5789,0.5720,0.5548,0.7534,0.7493,0.7447,0.7083,0.9100,0.8478,0.9576,0.7636,0.9342,1.0000
